player,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,BB,IBB,HBP,SO,GDP,AVG,SLG,OBP,team,year,wOBA,wRC+,wRAA
西巻 賢二,11,19,16,2,4,1,0,0,5,0,0,1,1,0,2,0,0,6,0,0.25,0.313,0.333,ロッテ,2020,0.3034746158559873,82.20879767380637,-0.3696502997853267
福田 光輝,15,26,23,2,2,1,0,0,3,0,0,0,0,0,3,1,0,8,0,0.087,0.13,0.192,ロッテ,2020,0.16760165639392754,-38.11780871365417,-3.9269483634489264
福田 秀平,62,225,204,20,44,11,1,5,72,19,3,5,4,0,17,2,0,73,3,0.216,0.353,0.276,ロッテ,2020,0.2877309729784795,68.26651565443518,-7.807867624869095
藤岡 裕大,106,370,314,34,72,11,2,4,99,33,8,2,16,2,36,1,1,60,5,0.229,0.315,0.309,ロッテ,2020,0.29126815522047145,71.39897951654548,-11.572186287869286
藤原 恭大,26,105,96,10,25,5,0,3,39,10,4,1,2,1,6,0,0,33,1,0.26,0.406,0.301,ロッテ,2020,0.3183066473868936,95.34377336736308,-0.5346327672517334
細川 亨,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,ロッテ,2020,0.0,-186.5427684601872,-0.3133441678249587
マーティン,104,448,359,72,84,15,0,25,174,65,7,2,0,2,70,5,17,100,10,0.234,0.485,0.382,ロッテ,2020,0.3937082198633294,162.11802608319573,30.431812814418524
三木 亮,22,5,4,1,1,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0.25,0.25,0.25,ロッテ,2020,0.22717570487518143,14.639878400042425,-0.4667208391247934
安田 尚憲,113,460,393,32,87,19,1,6,126,54,2,1,0,4,62,1,1,106,10,0.221,0.321,0.326,ロッテ,2020,0.3042403486337286,82.88691660865585,-8.608317199481007
吉田 裕太,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,ロッテ,2020,,,
レアード,39,147,133,15,31,3,0,6,52,15,0,0,0,1,13,1,0,28,5,0.233,0.391,0.299,ロッテ,2020,0.31428079889040245,91.77855561299373,-1.3215926702689356
和田 康士朗,71,69,59,24,12,1,0,0,13,0,23,3,3,0,6,0,1,23,0,0.203,0.22,0.288,ロッテ,2020,0.24735867039095166,32.51354330704627,-5.092111216285787
會澤 翼,70,204,180,18,46,10,0,3,65,22,0,0,1,3,16,2,4,33,8,0.256,0.361,0.325,広島,2021,0.3141379544900551,100.02013934159719,0.0041734393886393275
安部 友裕,85,170,151,8,38,5,0,1,46,12,2,1,1,2,15,2,1,47,2,0.252,0.305,0.32,広島,2021,0.29037189740922975,77.28836057304945,-3.9220766853920472
石原 貴規,60,125,113,8,27,1,0,4,40,12,1,0,2,1,9,1,0,24,7,0.239,0.354,0.293,広島,2021,0.29487355700171064,81.59411182154525,-2.337143974997259
磯村 嘉孝,21,39,35,0,6,2,0,0,8,3,0,0,0,1,2,0,1,9,0,0.171,0.229,0.231,広島,2021,0.21534291720617377,5.524576895963889,-3.742847456784509
上本 崇司,63,68,55,20,15,2,0,0,17,2,2,2,0,2,5,0,6,10,0,0.273,0.309,0.382,広島,2021,0.32919663624592144,114.42348025154135,0.9963172548372651
宇草 孔基,43,158,148,18,43,7,1,4,64,14,6,5,1,0,6,0,3,42,1,0.291,0.432,0.331,広島,2021,0.34409785128788123,128.67620726319518,4.602538949371793
遠藤 淳志,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,広島,2021,0.0,-200.44680222917788,-0.9156036505218854
大瀬良 大地,23,51,40,3,4,0,0,0,4,1,0,0,7,0,4,0,0,18,0,0.1,0.1,0.182,広島,2021,0.1468966891770724,-59.942930305911055,-8.286171149781142
大道 温貴,24,10,9,0,1,1,0,0,2,2,0,0,1,0,0,0,0,6,0,0.111,0.222,0.111,広島,2021,0.14523331548504612,-61.53391540907612,-1.6409010572951732
大盛 穂,56,41,37,9,10,1,1,0,13,3,5,1,2,0,1,0,1,19,2,0.27,0.351,0.308,広島,2021,0.29926331876446205,85.7928349373794,-0.5917114289273053
菊池 涼介,132,542,494,64,137,23,2,16,212,60,1,5,2,3,42,2,1,86,8,0.277,0.429,0.333,広島,2021,0.34350919225550997,128.1131661643514,15.478458990897893
クロン,42,137,130,10,30,8,0,6,56,16,0,0,0,0,6,0,1,47,2,0.231,0.431,0.27,広島,2021,0.31327124145949653,99.19114491481992,-0.11256670716610015
九里 亜蓮,25,51,43,0,1,0,0,0,1,0,0,0,8,0,0,0,0,33,0,0.023,0.023,0.023,広島,2021,0.021062952914146952,-180.30049086468043,-14.521541128639493
コルニエル,50,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,広島,2021,0.0,-200.44680222917788,-0.9156036505218854
小園 海斗,113,481,449,65,134,18,6,5,179,35,4,4,12,4,13,1,3,57,7,0.298,0.399,0.32,広島,2021,0.32173313541857107,107.28478454492019,3.55943005147008
小林 樹斗,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,広島,2021,,,
坂倉 将吾,132,484,422,58,133,24,2,12,197,68,4,3,2,5,51,1,4,60,9,0.315,0.467,0.39,広島,2021,0.3856130296843863,168.3846808916433,33.62194714872086
正隨 優弥,14,27,26,1,3,0,0,1,6,4,0,0,0,0,1,0,0,10,2,0.115,0.231,0.148,広島,2021,0.17344136101232543,-34.55345970123484,-3.690432854696968
鈴木 誠也,132,533,435,77,138,26,0,38,278,88,9,4,0,5,87,11,6,88,7,0.317,0.639,0.433,広島,2021,0.46785720417758103,247.04965982453976,79.61775142394502
曽根 海成,66,6,5,10,0,0,0,0,0,0,9,4,0,0,1,0,0,3,0,0.0,0.0,0.167,広島,2021,0.11835943427324623,-87.23826848208708,-1.1412073010437707
高橋 昂也,15,25,22,1,3,0,0,0,3,1,0,0,3,0,0,0,0,12,2,0.136,0.136,0.136,広島,2021,0.1235054966329526,-82.31615831917011,-4.630030421015712
田中 広輔,81,160,136,12,28,4,0,2,38,8,1,3,4,0,18,0,2,23,0,0.206,0.279,0.308,広島,2021,0.2803944234455387,67.74509767335041,-5.242451104756967
玉村 昇悟,17,31,29,1,6,1,0,0,7,3,0,0,1,0,1,0,0,16,0,0.207,0.241,0.233,広島,2021,0.21819304405154963,8.250668678502562,-2.8892377220594807
長野 久義,71,140,125,6,27,3,0,2,36,13,1,0,0,0,14,0,1,30,2,0.216,0.288,0.3,広島,2021,0.2775197915413072,64.9955672709884,-4.978170357687982
堂林 翔太,70,143,137,12,26,6,0,0,32,5,2,1,2,0,3,0,1,34,4,0.19,0.234,0.213,広島,2021,0.20445561233386536,-4.88892185569576,-15.236469043670864
床田 寛樹,16,28,20,0,4,1,0,0,5,2,0,0,7,1,0,0,0,9,0,0.2,0.25,0.19,広島,2021,0.1916295602519225,-17.156795210078517,-3.332300738204263
中村 奨成,39,61,53,15,15,3,0,2,24,5,3,1,0,0,8,0,0,15,0,0.283,0.453,0.377,広島,2021,0.37675925407292776,159.9162139607775,3.7127257727216625
中村 祐太,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,広島,2021,0.0,-200.44680222917788,-0.9156036505218854
西川 龍馬,137,551,504,57,144,19,1,12,201,60,3,3,4,4,37,1,2,70,14,0.286,0.399,0.335,広島,2021,0.33205743518865743,117.1597796909649,9.604659685347544
野間 峻祥,74,270,250,27,68,7,2,2,85,12,9,1,1,0,17,0,2,29,3,0.272,0.34,0.323,広島,2021,0.3047846301666977,91.07386362804694,-2.4481947179734127
野村 祐輔,8,10,7,0,0,0,0,0,0,0,0,0,2,0,1,0,0,3,0,0.0,0.0,0.125,広島,2021,0.08876957570493467,-115.54040191885979,-2.1895121684062846
羽月 隆太郎,39,117,102,16,26,3,2,1,36,11,6,1,7,0,8,0,0,26,0,0.255,0.353,0.309,広島,2021,0.3019335133594985,88.34682496596987,-1.3849969158080777
林 晃汰,102,376,357,26,95,15,0,10,140,40,0,1,0,1,16,3,2,93,9,0.266,0.392,0.301,広島,2021,0.3124043069751525,98.36193867173495,-0.6256575320762967
松山 竜平,85,194,175,9,46,10,0,2,62,29,0,0,0,2,17,0,0,22,4,0.263,0.354,0.325,広島,2021,0.31062056820701783,96.655826676791,-0.6590360670819141
三好 匠,64,13,11,1,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0.0,0.0,0.0,広島,2021,0.0,-200.44680222917788,-3.96761581892817
メヒア,18,40,37,2,8,0,0,0,8,0,0,0,0,0,2,0,1,11,0,0.216,0.216,0.275,広島,2021,0.23517504983858056,24.493632216128574,-3.0680486736251384
森下 暢仁,24,57,46,1,3,0,0,0,3,1,0,0,10,0,1,0,0,19,1,0.065,0.065,0.085,広島,2021,0.07292079854392414,-130.69945396316268,-13.35795872161795
矢野 雅哉,13,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,広島,2021,0.0,-200.44680222917788,-1.8312073010437708
薮田 和樹,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,広島,2021,,,
阿部 寿樹,66,240,215,18,45,10,0,5,70,16,0,1,4,2,19,0,0,36,8,0.209,0.326,0.271,中日,2021,0.27348268692981836,61.13415397126655,-9.475410685818634
石岡 諒太,6,11,11,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0.091,0.091,0.091,中日,2021,0.08233699775530173,-121.69303962250602,-2.477213385246913
石垣 雅海,9,11,10,1,1,1,0,0,2,0,0,0,1,0,0,0,0,3,0,0.1,0.2,0.1,中日,2021,0.13070998393654149,-75.42520409108631,-1.960213385246913
石橋 康太,11,16,14,0,2,0,0,0,2,0,0,0,1,0,1,0,0,3,1,0.143,0.143,0.2,中日,2021,0.1681047037504077,-39.65787024055619,-2.269886136116722
伊藤 康祐,25,21,19,4,1,1,0,0,2,0,0,0,2,0,0,0,0,9,0,0.053,0.105,0.053,中日,2021,0.06879472838765342,-134.6459611038665,-5.005541343126881
井領 雅貴,38,68,64,6,14,3,1,1,22,2,0,0,0,0,4,0,0,19,2,0.219,0.344,0.265,中日,2021,0.2756170457948611,63.17562737881741,-2.5436827451627346
梅津 晃大,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,中日,2021,0.0,-200.44680222917788,-0.6104024336812569
大島 洋平,141,596,548,54,160,19,5,1,192,34,16,8,1,2,42,5,3,60,4,0.292,0.35,0.345,中日,2021,0.3187445079069212,104.42621952568389,2.679772241977039
大野 奨太,8,15,14,1,2,0,0,0,2,0,0,0,0,0,1,0,0,5,1,0.143,0.143,0.2,中日,2021,0.1681047037504077,-39.65787024055619,-2.1280182526094267
大野 雄大,22,43,35,1,2,0,0,0,2,0,0,0,6,0,2,0,0,22,0,0.057,0.057,0.108,中日,2021,0.08734397734852953,-116.90395946399221,-9.474463134957835
小笠原 慎之介,25,47,40,0,5,1,0,0,6,2,0,0,6,0,1,0,0,27,0,0.125,0.15,0.146,中日,2021,0.1375630328350773,-68.87039397168954,-8.062505971997341
岡野 祐一郎,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,中日,2021,0.0,-200.44680222917788,-0.30520121684062845
岡林 勇希,24,62,59,6,15,4,0,0,19,4,2,0,1,1,1,0,0,13,1,0.254,0.322,0.262,中日,2021,0.26067758510643685,48.88631913825657,-3.2191967555943726
ガーバー,12,46,45,3,7,1,0,0,8,1,0,0,0,0,1,0,0,18,0,0.156,0.178,0.174,中日,2021,0.1619890934098871,-45.50733449213871,-6.799255974668909
笠原 祥太郎,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,中日,2021,0.0,-200.44680222917788,-1.5260060842031422
勝野 昌慶,17,24,22,0,2,0,0,0,2,0,0,0,2,0,0,0,0,14,1,0.091,0.091,0.091,中日,2021,0.08233699775530173,-121.69303962250602,-5.4048292041750825
桂 依央利,36,75,71,6,18,4,2,1,29,7,0,0,2,0,1,0,1,24,2,0.254,0.408,0.274,中日,2021,0.30326520919803773,89.62056654984806,-0.7907761945539815
加藤 翔平,55,128,110,13,23,2,0,1,28,2,8,1,7,0,11,0,0,19,2,0.209,0.255,0.281,中日,2021,0.253730644942216,42.241703820101165,-7.510053276261599
木下 拓哉,123,393,352,33,95,17,0,11,145,43,1,1,3,2,35,4,1,58,11,0.27,0.412,0.336,中日,2021,0.33916509459972366,123.95811989292038,9.564537166248401
京田 陽太,113,448,409,41,105,7,4,3,129,24,6,5,8,3,21,0,7,75,5,0.257,0.315,0.302,中日,2021,0.28368838317508505,70.89570711562784,-13.24505423551064
郡司 裕也,9,15,13,0,6,1,0,0,7,3,0,0,0,0,2,0,0,3,0,0.462,0.538,0.533,中日,2021,0.48372986181239763,262.2315530850192,2.471981747390573
清水 達也,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,中日,2021,0.0,-200.44680222917788,-0.30520121684062845
高橋 周平,137,520,475,40,123,27,0,5,165,39,1,0,0,4,40,4,1,79,21,0.259,0.347,0.315,中日,2021,0.3032020357243912,89.56014233130438,-5.514632757126775
髙松 渡,78,123,112,18,28,1,0,0,29,4,15,9,6,1,3,0,1,35,0,0.25,0.259,0.274,中日,2021,0.244723854439369,33.626881073985636,-8.293083004730637
滝野 要,38,30,29,6,3,0,1,0,5,0,3,0,0,0,1,0,0,4,0,0.103,0.172,0.133,中日,2021,0.13962982536003252,-66.89354647536354,-5.086036505218853
武田 健吾,93,41,38,8,5,2,0,1,10,1,0,0,2,0,1,0,0,17,1,0.132,0.263,0.154,中日,2021,0.18710554938624654,-21.48392502363194,-5.059660146876023
土田 龍空,9,7,5,0,2,1,0,0,3,2,0,0,0,0,2,0,0,2,0,0.4,0.6,0.571,中日,2021,0.5190171465646698,295.9831656307357,1.3935914821156006
堂上 直倫,75,234,219,15,48,10,0,5,73,25,1,0,4,2,9,0,0,42,12,0.219,0.333,0.248,中日,2021,0.2615542129781188,49.72479692082047,-11.950563001576622
根尾 昂,72,188,169,12,30,4,1,1,39,16,0,3,1,1,15,0,2,53,2,0.178,0.231,0.251,中日,2021,0.22956391553299701,19.126689637418576,-15.4447806376959
ビシエド,130,526,480,44,132,23,1,17,208,70,1,2,0,3,35,9,8,56,15,0.275,0.433,0.333,中日,2021,0.3453927481883522,129.91475136706055,15.98415994182942
平田 良介,21,62,58,3,9,2,2,0,15,4,1,0,0,0,3,0,1,13,1,0.155,0.259,0.21,中日,2021,0.21530460904964988,5.487935877381354,-5.9524754441189645
福田 永将,110,305,279,21,68,21,2,8,117,28,1,2,0,1,22,0,3,49,6,0.244,0.419,0.305,中日,2021,0.32600726857129925,111.3729111081405,3.52362886360834
福谷 浩司,18,27,23,0,3,0,0,0,3,2,0,0,4,0,0,0,0,10,0,0.13,0.13,0.13,中日,2021,0.11813569243151988,-87.45227327177912,-5.141302419914359
福留 孝介,91,216,193,17,42,12,0,4,66,18,0,0,0,0,23,1,0,56,5,0.218,0.342,0.301,中日,2021,0.2972803987241478,83.89620986748042,-3.5334628375757573
藤井 淳志,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,中日,2021,0.0,-200.44680222917788,-0.30520121684062845
Ａ．マルティネス,48,94,82,7,20,0,0,2,26,7,0,1,0,0,10,2,2,30,1,0.244,0.317,0.34,中日,2021,0.3107345739754605,96.76487101249059,-0.30891438301907587
松葉 貴大,14,25,24,1,2,0,0,0,2,0,0,0,1,0,0,0,0,7,0,0.083,0.083,0.083,中日,2021,0.07547558127569325,-128.255853173062,-5.796697087682378
溝脇 隼人,22,47,41,2,11,0,1,0,13,2,1,0,3,0,3,1,0,10,0,0.268,0.317,0.318,中日,2021,0.2921559948760564,78.9948156564276,-1.002866282418628
三ツ俣 大樹,58,138,117,8,26,5,1,1,36,11,0,0,13,0,7,0,1,27,0,0.222,0.308,0.272,中日,2021,0.2662778507406458,54.24286604079887,-6.414407924006725
柳 裕也,26,58,46,3,6,1,0,0,7,3,0,0,10,1,1,0,0,22,0,0.13,0.152,0.146,中日,2021,0.1363706525322185,-70.01088291187763,-10.01667057675645
山下 斐紹,5,10,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0.1,0.1,0.1,中日,2021,0.0905706975308319,-113.81766336183883,-2.172012168406284
ロドリゲス,12,19,15,0,2,0,0,0,2,0,0,0,4,0,0,0,0,10,0,0.133,0.133,0.133,中日,2021,0.1207609300411092,-84.94128373939249,-3.569489786638607
渡辺 勝,48,134,119,13,25,2,0,2,33,11,3,3,6,0,9,0,0,25,1,0.21,0.277,0.266,中日,2021,0.25271990619620444,41.274951552823694,-7.993681806644212
東 克樹,3,7,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0.0,0.0,0.0,DeNA,2021,0.0,-200.44680222917788,-2.1364085178843992
有吉 優樹,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,DeNA,2021,0.0,-200.44680222917788,-0.6104024336812569
石田 健大,33,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,DeNA,2021,0.0,-200.44680222917788,-0.9156036505218854
伊藤 光,53,192,160,14,34,6,0,2,46,13,1,1,12,1,17,0,2,43,3,0.213,0.288,0.294,DeNA,2021,0.2737133390657149,61.35476832508474,-7.537300300067324
伊藤 裕季也,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,DeNA,2021,0.0,-200.44680222917788,-0.6104024336812569
今永 昇太,19,40,37,1,10,1,0,0,11,3,0,0,2,0,1,0,0,12,1,0.27,0.297,0.289,DeNA,2021,0.2675952427047306,55.50292624250561,-1.8080486736251382
入江 大生,4,6,3,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0.0,0.0,0.5,DeNA,2021,0.3550783028197387,139.1787990120944,0.23879269895622907
蝦名 達夫,31,21,18,1,3,0,0,0,3,1,0,0,0,0,3,0,0,7,2,0.167,0.167,0.286,DeNA,2021,0.23083765442111376,20.344996507384245,-1.699225553653198
オースティン,107,439,373,60,113,25,1,28,224,74,1,0,0,1,60,2,5,111,9,0.303,0.601,0.405,DeNA,2021,0.4433115861489181,223.5722459284411,55.106665806964095
大貫 晋一,22,39,34,0,2,0,0,0,2,2,0,0,3,0,2,0,0,18,0,0.059,0.059,0.111,DeNA,2021,0.08977019894154424,-114.58332494273704,-8.501180790117843
乙坂 智,17,20,19,5,4,1,0,0,5,0,0,0,0,0,1,0,0,6,0,0.211,0.263,0.25,DeNA,2021,0.23671886854649243,25.970265265003643,-1.5040243368125696
神里 和毅,88,118,110,13,21,3,0,4,36,15,4,3,1,1,6,1,0,49,1,0.191,0.327,0.231,DeNA,2021,0.2522010390645834,40.77866507138643,-7.0987008521514205
上茶谷 大河,8,10,7,1,1,0,0,0,1,0,0,0,3,0,0,0,0,5,0,0.143,0.143,0.143,DeNA,2021,0.12938671075833127,-76.6908895615507,-1.7948693112634275
京山 将弥,16,24,22,1,1,0,0,0,1,0,0,0,2,0,0,0,0,14,0,0.045,0.045,0.045,DeNA,2021,0.041168498877650866,-161.06992092584198,-6.364829204175083
楠本 泰史,76,127,114,9,29,7,0,2,42,18,1,4,0,1,10,1,2,23,1,0.254,0.368,0.323,DeNA,2021,0.31630049432966795,102.08856731200342,0.2694454612401843
国吉 佑樹,18,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,DeNA,2021,0.0,-200.44680222917788,-0.9156036505218854
倉本 寿彦,46,74,72,5,15,0,0,0,15,6,0,0,0,0,2,0,0,17,2,0.208,0.208,0.23,DeNA,2021,0.2027826735257262,-6.489055809367839,-8.004890046206507
桑原 将志,135,571,519,84,161,39,2,14,246,43,12,7,4,0,44,1,4,75,12,0.31,0.474,0.369,DeNA,2021,0.37881190611891347,161.87953635958633,35.89234504290764
阪口 皓亮,8,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.0,0.0,0.0,DeNA,2021,0.0,-200.44680222917788,-2.746810951565656
坂本 裕哉,16,20,16,0,1,0,0,0,1,0,0,0,4,0,0,0,0,4,0,0.063,0.063,0.063,DeNA,2021,0.05660668595676994,-146.303590437091,-5.004024336812569
櫻井 周斗,30,3,2,0,2,0,0,0,2,1,0,0,1,0,0,0,0,0,0,1.0,1.0,1.0,DeNA,2021,0.905706975308319,665.8445864442124,1.7243963494781145
佐野 恵太,143,615,545,73,165,34,2,17,254,72,0,1,0,4,61,1,5,73,14,0.303,0.466,0.376,DeNA,2021,0.37883386548511483,161.90054007310468,38.67125164301346
柴田 竜拓,85,266,222,21,52,15,0,2,73,15,1,1,14,3,26,1,1,39,1,0.234,0.329,0.313,DeNA,2021,0.2969604715668645,83.59020566423034,-4.434079235162729
関根 大気,103,139,124,17,28,6,0,1,37,4,2,0,5,0,9,0,1,27,2,0.226,0.298,0.284,DeNA,2021,0.26982264283057367,57.633391835409974,-5.982148245324968
ソト,123,451,410,42,96,18,1,21,179,62,0,1,0,1,35,4,5,116,12,0.234,0.437,0.302,DeNA,2021,0.3322918581804181,117.3840007962514,7.964251204876579
平良 拳太郎,2,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,DeNA,2021,0.0,-200.44680222917788,-0.9156036505218854
髙城 俊人,7,7,4,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0.25,0.25,0.5,DeNA,2021,0.3928160934575853,175.27427354015234,0.5352581487822671
田中 俊太,58,60,48,10,7,0,0,0,7,8,0,1,3,2,7,0,0,16,0,0.146,0.146,0.246,DeNA,2021,0.19843938713393988,-10.643326122308698,-6.74365195780613
知野 直人,36,40,34,4,6,1,1,1,12,3,0,1,2,0,3,0,1,12,1,0.176,0.353,0.263,DeNA,2021,0.2822208936217908,69.49208144237498,-1.2396276209935586
戸柱 恭孝,56,135,127,10,28,5,1,3,44,14,0,0,2,0,4,0,1,18,3,0.22,0.346,0.25,DeNA,2021,0.2687648023319366,56.62158764316857,-5.94875518257575
中井 大介,13,15,15,0,2,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0.133,0.133,0.133,DeNA,2021,0.1207609300411092,-84.94128373939249,-2.8180182526094266
中川 虎大,7,5,4,0,1,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0.25,0.25,0.25,DeNA,2021,0.22642674382707975,16.1260449391697,-0.42600608420314223
濵口 遥大,17,26,23,1,2,0,0,0,2,0,0,0,2,0,1,0,0,12,0,0.087,0.087,0.125,DeNA,2021,0.10506543984400481,-99.95371973628934,-5.281064971189674
ピープルズ,18,11,11,1,1,1,0,0,2,0,0,0,0,0,0,0,0,5,1,0.091,0.182,0.091,DeNA,2021,0.11882725812412863,-86.79080392182189,-2.087213385246913
細川 成也,37,44,39,3,6,1,0,0,7,1,0,0,0,0,3,0,2,13,0,0.154,0.179,0.25,DeNA,2021,0.21473114755501985,4.939430932540171,-4.248853540987652
牧 秀悟,137,523,487,73,153,35,3,22,260,71,2,1,1,2,27,1,6,85,16,0.314,0.534,0.356,DeNA,2021,0.39492578185792476,177.29215012035212,41.063480067447124
益子 京右,3,5,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.2,0.2,0.2,DeNA,2021,0.1811413950616638,-27.188524494499827,-0.6460060842031423
嶺井 博希,36,80,74,1,14,4,0,0,18,7,0,0,0,0,4,0,2,24,1,0.189,0.243,0.25,DeNA,2021,0.23260201865872737,22.032577134670078,-6.336097347250277
宮國 椋丞,3,5,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0.0,0.0,0.0,DeNA,2021,0.0,-200.44680222917788,-1.5260060842031422
宮﨑 敏郎,141,569,519,61,156,32,0,16,236,73,0,0,0,5,41,3,4,53,15,0.301,0.455,0.353,DeNA,2021,0.36257581722430215,146.350028054376,26.790507617682437
宮本 秀明,35,11,10,5,2,0,0,0,2,0,2,2,0,0,1,0,0,6,0,0.2,0.2,0.273,DeNA,2021,0.22923368693237414,18.810832300760786,-0.907213385246913
森 敬斗,44,113,103,15,20,4,2,0,28,5,4,2,1,2,7,0,0,30,1,0.194,0.272,0.241,DeNA,2021,0.23405394339593028,23.421315359207405,-8.790326788705297
山下 幸輝,46,52,50,3,10,1,0,0,11,4,0,0,0,0,2,0,0,7,0,0.2,0.22,0.231,DeNA,2021,0.2092072274696008,-0.3440929136679216,-5.300463275712679
大和,106,294,270,18,68,13,0,2,87,26,1,2,4,1,19,3,0,44,7,0.252,0.322,0.3,DeNA,2021,0.2855532258358438,72.67939343171935,-8.159364647696501
山本 祐大,51,111,99,4,13,2,0,1,18,4,0,0,7,0,4,0,1,27,0,0.131,0.182,0.173,DeNA,2021,0.16744495216582994,-40.288910005032754,-15.818488915463607
ロメロ,14,30,26,2,4,0,0,0,4,0,0,0,1,0,3,0,0,12,0,0.154,0.154,0.241,DeNA,2021,0.19838957648798997,-10.690969051895257,-3.3732778845291977
秋広 優人,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,巨人,2021,0.0,-200.44680222917788,-0.30520121684062845
石川 慎吾,26,41,37,3,7,2,0,0,9,0,0,1,0,0,4,0,0,8,1,0.189,0.243,0.268,巨人,2021,0.24349660921537397,32.453044503967476,-2.813249890465768
井納 翔一,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,巨人,2021,0.0,-200.44680222917788,-0.30520121684062845
今村 信貴,17,16,15,1,1,0,0,0,1,0,0,0,1,0,0,0,0,7,0,0.067,0.067,0.067,巨人,2021,0.0603804650205546,-142.69404298428518,-3.9445528027833885
ウィーラー,121,427,384,44,111,28,0,15,184,56,3,1,0,1,34,3,8,78,16,0.289,0.479,0.358,巨人,2021,0.37630129067791884,159.47818073784816,25.79908040905167
ウレーニャ,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,巨人,2021,0.0,-200.44680222917788,-1.5260060842031422
大江 竜聖,47,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,巨人,2021,0.0,-200.44680222917788,-0.30520121684062845
大城 卓三,125,386,347,36,80,12,0,11,125,37,0,0,3,1,33,4,2,80,11,0.231,0.36,0.3,巨人,2021,0.3028786885443883,89.2508669417746,-4.21482374747997
岡本 和真,143,592,521,71,138,19,1,39,276,113,1,1,0,7,57,4,7,108,16,0.265,0.53,0.341,巨人,2021,0.3851549510707252,167.94653746427824,40.86087963034797
鍵谷 陽平,59,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,巨人,2021,0.0,-200.44680222917788,-0.30520121684062845
梶谷 隆幸,61,246,227,31,64,10,1,4,88,23,11,8,0,1,15,0,3,40,2,0.282,0.388,0.333,巨人,2021,0.32779998852275866,113.08761343305478,3.2705006572053983
香月 一也,39,67,59,9,12,3,0,3,24,6,0,0,2,0,4,0,2,12,2,0.203,0.407,0.277,巨人,2021,0.3101888050050694,96.24285343711087,-0.2557122975528756
亀井 善行,92,206,186,15,40,12,1,3,63,17,1,1,2,3,13,1,2,47,3,0.215,0.339,0.27,巨人,2021,0.27591975534543206,63.46516327075366,-7.64527419858123
岸田 行倫,27,24,22,1,4,0,1,0,6,2,0,0,0,0,2,0,0,8,0,0.182,0.273,0.25,巨人,2021,0.24186493090619884,30.892375427920683,-1.6848292041750825
